mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219025221,Under way using engine,5.7,335.7,336.0,Tug,8.0,26.0,4.2
219022265,Under way using engine,10.9,289.3,291.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,9.4,62.6,62.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,9.8,334.9,340.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,9.0,64.2,61.0,Tug,11.0,33.0,5.1
209657000,Under way using engine,6.6,317.5,316.0,Tug,9.0,32.0,7.5
219025221,Under way using engine,5.4,2.9,357.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,9.0,63.1,63.0,Tug,11.0,33.0,5.1
219014875,Under way using engine,7.8,111.1,108.0,Tug,13.0,33.0,5.4
219022265,Under way using engine,10.1,344.0,344.0,Tug,12.0,28.0,5.6
209657000,Under way using engine,6.7,301.8,300.0,Tug,9.0,32.0,7.5
219159000,Under way using engine,9.3,59.7,60.0,Tug,11.0,33.0,5.1
209657000,Under way using engine,5.5,324.2,325.0,Tug,9.0,32.0,7.5
219022265,Under way using engine,10.0,344.8,348.0,Tug,12.0,28.0,5.6
219022300,Under way using engine,9.8,130.4,130.0,Tug,9.0,28.0,3.2
219159000,Under way using engine,9.1,56.6,57.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,8.9,339.7,346.0,Tug,12.0,28.0,5.6
219025221,Under way using engine,4.4,5.4,23.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,9.1,45.3,43.0,Tug,11.0,33.0,5.1
219159000,Under way using engine,9.2,42.9,40.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,10.7,317.9,317.0,Tug,12.0,28.0,5.6
219022265,Under way using engine,10.8,315.6,315.0,Tug,12.0,28.0,5.6
219022265,Under way using engine,10.6,313.1,318.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,9.2,356.5,356.0,Tug,11.0,33.0,5.1
219850000,Under way using engine,2.3,312.1,307.0,Tug,9.0,33.0,4.9
219850000,Under way using engine,1.8,303.6,302.0,Tug,9.0,33.0,4.9
219025221,Under way using engine,5.2,36.8,29.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.2,37.3,38.0,Tug,8.0,26.0,4.2
219022265,Under way using engine,10.5,294.0,292.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,8.8,355.2,352.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,10.2,297.1,296.0,Tug,12.0,28.0,5.6
219022265,Under way using engine,10.1,296.4,297.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,10.0,324.0,325.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,8.9,292.2,293.0,Tug,12.0,28.0,5.6
219025221,Under way using engine,4.5,43.1,41.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,9.9,324.6,327.0,Tug,11.0,33.0,5.1
219159000,Under way using engine,10.0,324.5,324.0,Tug,11.0,33.0,5.1
219025221,Under way using engine,4.7,32.9,31.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,10.0,319.1,317.0,Tug,11.0,33.0,5.1
219159000,Under way using engine,9.9,316.4,315.0,Tug,11.0,33.0,5.1
219159000,Under way using engine,0.0,213.7,207.0,Tug,11.0,33.0,5.1
219025221,Under way using engine,5.3,38.2,35.0,Tug,8.0,26.0,4.2
220272000,Under way using engine,7.2,240.8,246.0,Tug,11.0,30.0,4.6
219022300,Under way using engine,2.3,297.6,304.0,Tug,9.0,28.0,3.2
219025221,Under way using engine,4.9,32.5,29.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.1,31.0,31.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.5,93.0,96.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.8,81.5,86.0,Tug,8.0,26.0,4.2
220476000,Moored,0.0,235.7,108.0,Tug,12.0,34.0,5.0
577534000,Moored,0.0,354.0,46.0,Tug,20.0,82.0,6.0
248942000,Moored,0.0,259.7,112.0,Tug,15.0,52.0,6.1
219003406,Moored,0.1,344.2,238.0,Tug,4.0,15.0,2.5
219012563,Moored,0.0,212.5,60.0,Tug,5.0,10.0,1.7
219001083,Moored,0.0,0.0,59.0,Tug,8.0,22.0,3.4
219025221,Under way using engine,5.6,81.1,83.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.6,80.1,81.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.4,79.2,81.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.5,83.9,80.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.4,80.5,77.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.6,82.5,76.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.0,148.8,146.0,Tug,9.0,32.0,7.5
209657000,Under way using engine,8.4,121.6,119.0,Tug,9.0,32.0,7.5
219025221,Under way using engine,5.0,78.2,75.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.3,137.6,135.0,Tug,9.0,32.0,4.8
209657000,Under way using engine,8.3,78.3,75.0,Tug,9.0,32.0,4.8
219025221,Under way using engine,4.8,81.7,81.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.2,115.9,115.0,Tug,9.0,32.0,4.8
209657000,Under way using engine,7.9,132.4,132.0,Tug,9.0,32.0,4.8
219025221,Under way using engine,5.2,87.3,90.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.1,137.5,137.0,Tug,9.0,32.0,4.8
219025221,Under way using engine,5.8,104.1,100.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.2,137.6,136.0,Tug,9.0,32.0,4.8
219159000,Under way using engine,0.2,58.6,205.0,Tug,11.0,33.0,5.1
219850000,Under way using engine,0.5,322.2,321.0,Tug,9.0,33.0,7.0
219850000,Under way using engine,0.5,308.6,321.0,Tug,9.0,33.0,7.0
219015579,Under way using engine,6.7,106.7,115.0,Tug,7.0,23.0,25.5
209657000,Under way using engine,8.2,137.8,136.0,Tug,9.0,32.0,4.8
219159000,Under way using engine,7.0,89.5,89.0,Tug,11.0,33.0,5.1
219022265,Under way using engine,5.6,88.1,88.0,Tug,12.0,28.0,5.6
219025221,Under way using engine,6.5,103.3,100.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.3,132.0,131.0,Tug,9.0,32.0,4.8
219003122,Moored,0.0,327.7,,Tug,16.0,81.0,4.0
219015579,Under way using engine,5.9,207.2,206.0,Tug,7.0,23.0,25.5
219015579,Under way using engine,5.8,212.3,210.0,Tug,7.0,23.0,25.5
219025221,Under way using engine,7.1,129.3,130.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,7.0,128.7,131.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.0,140.6,139.0,Tug,9.0,32.0,4.8
209657000,Under way using engine,8.1,140.4,138.0,Tug,9.0,32.0,4.8
219025221,Under way using engine,7.1,128.2,131.0,Tug,8.0,26.0,4.2
209657000,Under way using engine,8.6,138.0,138.0,Tug,9.0,32.0,4.8
219015579,Under way using engine,7.3,211.0,208.0,Tug,7.0,23.0,25.5
219015579,Under way using engine,6.7,211.4,210.0,Tug,7.0,23.0,25.5
219022265,Under way using engine,5.1,42.5,34.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,4.9,41.9,42.0,Tug,11.0,33.0,5.1
219850000,Under way using engine,5.8,233.9,234.0,Tug,9.0,33.0,7.0
209657000,Under way using engine,8.0,138.5,141.0,Tug,9.0,32.0,4.8
220476000,Under way using engine,8.8,50.7,46.0,Tug,12.0,34.0,4.8
219028337,Under way using engine,8.5,46.8,43.0,Tug,12.0,30.0,5.4
219025221,Under way using engine,8.1,160.1,172.0,Tug,8.0,26.0,4.2
220476000,Under way using engine,8.6,22.9,19.0,Tug,12.0,34.0,4.8
219028337,Under way using engine,9.0,25.2,21.0,Tug,12.0,30.0,5.4
209657000,Under way using engine,7.9,135.5,140.0,Tug,9.0,32.0,4.8
219850000,Under way using engine,8.3,179.6,181.0,Tug,9.0,33.0,4.9
219015579,Under way using engine,6.4,188.9,188.0,Tug,7.0,23.0,25.5
219015579,Under way using engine,6.6,189.8,189.0,Tug,7.0,23.0,25.5
209657000,Under way using engine,7.6,139.3,138.0,Tug,9.0,32.0,4.8
220476000,Under way using engine,7.9,18.0,18.0,Tug,12.0,34.0,4.8
209657000,Under way using engine,7.4,136.8,136.0,Tug,9.0,32.0,4.8
219028337,Under way using engine,8.5,17.2,15.0,Tug,12.0,30.0,5.4
219850000,Under way using engine,8.1,148.4,146.0,Tug,9.0,33.0,4.9
219025221,Under way using engine,6.0,179.4,180.0,Tug,8.0,26.0,4.2
219028337,Under way using engine,8.8,117.1,91.0,Tug,12.0,30.0,5.4
220476000,Under way using engine,4.7,98.4,71.0,Tug,12.0,34.0,4.8
219850000,Under way using engine,7.3,140.0,141.0,Tug,9.0,33.0,4.9
209657000,Under way using engine,7.9,134.7,139.0,Tug,9.0,32.0,4.8
219015579,Under way using engine,5.7,187.6,190.0,Tug,7.0,23.0,25.5
