MMSI,start_timestamp,start_lat,start_lon,pred_lat_1h,pred_lon_1h,pred_lat_2h,pred_lon_2h,pred_lat_3h,pred_lon_3h,mean_error_km,generated_at
220333000,2026-01-10 23:00:00,57.717606,10.587001,57.71663154374014,10.58774692536726,57.716878640913805,10.590165703640727,57.71787071387395,10.591344274512286,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220334000,2026-01-10 23:00:00,57.321987,11.126805,57.32532272401189,11.135171918915004,57.325991773675845,11.152183753186339,57.32260317509217,11.172934003930658,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220336000,2026-01-10 23:00:00,56.12707,12.309632,56.12700209992492,12.309614599236216,56.128828093837356,12.306272751220263,56.13261817173647,12.299929373774038,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220339000,2026-01-06 15:00:00,55.057835,15.135833,55.05843216075867,15.13607977081288,55.05854563844723,15.1361548915067,55.05894323381438,15.136261346625899,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220341000,2026-01-10 23:00:00,57.32102,11.127975,57.32187619178246,11.130636026564343,57.32161889852668,11.145853725624201,57.316967873060634,11.17313096540052,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220343000,2026-01-10 23:00:00,57.71769,10.585659,57.71646275737228,10.587207963858843,57.716690856442234,10.589384336788424,57.71757177504399,10.590432743058468,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220345000,2026-01-10 23:00:00,57.7151,10.583932,57.71570832570058,10.586088506194834,57.71578380799103,10.586952165454166,57.71609141712472,10.587444098460633,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220349000,2026-01-10 23:00:00,57.32151,11.125864,57.32127830977159,11.12637059971414,57.3215498472927,11.127254749607436,57.32176290073135,11.129608039506358,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220352000,2026-01-10 23:00:00,55.96334,11.8461485,55.962994787563886,11.846697904663905,55.96267271800089,11.84641759754357,55.96230330810532,11.845946108626293,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220356000,2026-01-10 23:00:00,55.449337,10.66377,55.484689776722256,10.657295880222714,55.473291081560994,10.650832929379254,55.46855300770336,10.645401582602826,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220359000,2026-01-10 23:00:00,57.494663,10.503847,57.494321093936264,10.503924592492769,57.49433829673919,10.503954635818044,57.494467878400464,10.504135454721922,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220368000,2026-01-10 23:00:00,57.49432,10.501863,57.49447574318789,10.503463444325485,57.49446598210732,10.503384574514797,57.494936515417656,10.505163808736416,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220383000,2026-01-10 23:00:00,55.658154,7.9214144,55.715611810147564,7.893081174773884,55.720213252256585,7.8947783330693495,55.72671993430255,7.894800959950729,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220431000,2026-01-07 09:00:00,55.334286,11.078257,55.24624825060755,11.07955891764692,55.13173242589391,11.073708655645852,55.02986784017233,11.031249017712277,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220432000,2026-01-10 23:00:00,57.432205,10.537538,57.42925782755696,10.542006837396967,57.41271977317145,10.544599921370887,57.396019297690025,10.532433817342547,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220434000,2026-01-03 16:00:00,54.892773,12.04482,54.87383194453169,12.11726394418991,54.88039758235012,12.127167434412861,54.88641074666308,12.122610676708753,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220436000,2026-01-03 04:00:00,55.326584,11.077419,55.22665643796673,11.066805231796797,55.08559087212078,11.042019631092975,54.95571143531644,10.98350060149747,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220446000,2026-01-10 23:00:00,55.463352,8.44232,55.46185186895851,8.4440069099493,55.46177684007896,8.443885805229598,55.46166395486596,8.443408138574357,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220464000,2026-01-10 05:00:00,56.408073,6.933179,56.257282775380276,7.2307631244726185,56.06451530282128,7.0386923443376626,55.89231989472848,6.891936866871088,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220466000,2026-01-10 23:00:00,55.3462,11.107931,55.345773395717735,11.10823885283986,55.34565997511364,11.108428337308807,55.34570651594484,11.108272450713196,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220474000,2026-01-10 23:00:00,56.702045,8.222608,56.70176052847869,8.220775160901328,56.701892703732945,8.220606800614247,56.7021125625233,8.220345680228673,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220476000,2026-01-06 17:00:00,56.655334,12.849145,56.665711087877625,12.725018237573835,56.682619264298076,12.720679160213546,56.68994955818498,12.696539205147635,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220490000,2026-01-10 23:00:00,56.69367,8.222098,56.69390625852729,8.222326828258064,56.693957449501006,8.222309298060368,56.694102075712195,8.222267275688667,3.973686880543923,2026-04-25T12:23:39.779491+00:00
